user_id,product_id,interaction_type
563,43,R5
563,103,click
563,207,R5
563,22,wishlist_add
563,220,R4
563,195,cart_add
563,218,wishlist_add
563,212,wishlist_add
563,219,R4
563,216,wishlist_add
563,64,cart_add
564,210,R5
564,57,wishlist_add
564,216,R5
564,199,wishlist_add
564,212,click
564,124,click
564,209,cart_add
564,219,cart_add
564,57,wishlist_add
564,223,wishlist_add
564,64,wishlist_add
564,208,wishlist_add
564,43,cart_add
564,50,cart_add
564,206,wishlist_add
564,57,cart_add
564,9,cart_add
564,218,R5
564,207,R5
564,197,R4
565,198,wishlist_add
565,216,cart_add
565,195,R4
565,197,cart_add
565,199,cart_add
565,208,wishlist_add
565,198,R5
565,218,cart_add
565,218,wishlist_add
565,87,click
565,200,cart_add
565,197,wishlist_add
565,197,R4
565,195,wishlist_add
565,198,cart_add
565,209,R5
565,213,click
565,220,wishlist_add
565,50,R4
565,214,wishlist_add
566,207,wishlist_add
566,218,R5
566,198,R4
566,73,wishlist_add
566,195,wishlist_add
566,50,cart_add
566,216,wishlist_add
566,199,R5
566,206,R5
566,43,cart_add
566,209,cart_add
566,57,wishlist_add
566,73,cart_add
566,209,wishlist_add
566,220,cart_add
566,73,click
566,208,wishlist_add
566,197,R4
566,138,click
566,207,cart_add
567,217,cart_add
567,209,R5
567,210,R4
567,216,cart_add
567,220,cart_add
567,210,wishlist_add
567,216,R5
567,196,R4
567,206,cart_add
567,69,click
567,219,wishlist_add
567,195,cart_add
567,199,cart_add
567,50,wishlist_add
567,197,R5
567,73,wishlist_add
567,211,wishlist_add
567,195,wishlist_add
567,219,click
567,221,wishlist_add
568,199,R5
568,207,cart_add
568,199,cart_add
568,224,click
568,200,R5
568,110,click
568,196,wishlist_add
568,22,cart_add
568,9,wishlist_add
568,198,cart_add
568,64,cart_add
568,210,wishlist_add
568,198,R4
568,50,R4
568,196,cart_add
568,220,wishlist_add
568,223,wishlist_add
568,219,wishlist_add
568,220,R5
568,200,wishlist_add
569,206,R5
569,198,wishlist_add
569,218,R5
569,218,cart_add
569,50,cart_add
569,73,click
569,57,cart_add
569,217,R5
569,24,click
569,43,cart_add
569,50,wishlist_add
569,57,R4
569,214,wishlist_add
569,197,wishlist_add
569,46,wishlist_add
569,46,cart_add
569,217,cart_add
569,64,R5
569,209,wishlist_add
569,220,wishlist_add
570,219,wishlist_add
570,219,cart_add
570,198,cart_add
570,209,cart_add
570,219,R5
570,199,cart_add
570,210,R5
570,22,cart_add
570,221,click
570,210,wishlist_add
570,200,wishlist_add
570,198,R5
570,220,R4
570,206,wishlist_add
570,22,wishlist_add
570,50,cart_add
570,197,R5
570,197,wishlist_add
570,278,click
570,73,wishlist_add
571,123,click
571,43,R5
571,200,cart_add
571,208,cart_add
571,215,wishlist_add
571,206,wishlist_add
571,207,wishlist_add
571,57,wishlist_add
571,73,R5
571,217,wishlist_add
571,57,R5
571,195,cart_add
571,9,R4
571,220,wishlist_add
571,196,cart_add
571,212,click
571,199,R5
571,73,cart_add
571,210,wishlist_add
571,22,cart_add
572,64,cart_add
572,195,wishlist_add
572,46,R4
572,200,cart_add
572,220,wishlist_add
572,57,click
572,50,cart_add
572,50,R4
572,72,wishlist_add
572,209,R5
572,279,click
572,215,wishlist_add
572,46,cart_add
572,206,wishlist_add
572,206,R4
572,22,cart_add
572,196,wishlist_add
572,216,R5
572,57,wishlist_add
572,43,cart_add
573,73,wishlist_add
573,200,R4
573,43,cart_add
573,22,R5
573,198,R5
573,26,click
573,50,wishlist_add
573,50,cart_add
573,218,wishlist_add
573,58,wishlist_add
573,199,cart_add
573,224,click
573,217,cart_add
573,46,wishlist_add
573,217,wishlist_add
573,210,R5
573,199,R4
573,46,cart_add
573,57,cart_add
573,10,wishlist_add
574,50,R5
574,208,R5
574,210,cart_add
574,220,wishlist_add
574,207,wishlist_add
574,198,wishlist_add
574,216,cart_add
574,63,click
574,46,wishlist_add
574,195,cart_add
574,73,wishlist_add
574,220,cart_add
574,208,cart_add
574,64,R5
574,216,R5
574,200,R5
574,215,wishlist_add
574,78,click
574,206,cart_add
574,196,wishlist_add
575,218,wishlist_add
575,73,click
575,217,R5
575,217,wishlist_add
575,210,wishlist_add
575,207,R5
575,218,cart_add
575,10,wishlist_add
575,210,R5
575,221,wishlist_add
575,219,wishlist_add
575,200,cart_add
575,210,cart_add
575,208,cart_add
575,208,R4
575,126,click
575,73,cart_add
575,9,wishlist_add
575,43,R5
575,50,cart_add
576,50,R4
576,199,wishlist_add
576,217,cart_add
576,64,cart_add
576,57,cart_add
576,200,R5
576,218,wishlist_add
576,195,wishlist_add
576,57,R5
576,64,wishlist_add
576,25,click
576,210,wishlist_add
576,197,cart_add
576,208,cart_add
576,211,wishlist_add
576,198,R5
576,22,cart_add
576,216,R5
576,200,wishlist_add
576,215,click
577,9,cart_add
577,220,wishlist_add
577,46,wishlist_add
577,199,cart_add
577,22,R5
577,22,cart_add
577,73,wishlist_add
577,195,R5
577,200,cart_add
577,212,wishlist_add
577,219,wishlist_add
577,198,R4
577,195,wishlist_add
577,200,R5
577,198,wishlist_add
577,196,cart_add
577,216,cart_add
577,219,click
577,41,click
577,197,R5
578,210,wishlist_add
578,9,wishlist_add
578,196,R4
578,216,R5
578,209,R5
578,224,wishlist_add
578,46,cart_add
578,22,cart_add
578,132,click
578,43,cart_add
578,223,wishlist_add
578,63,click
578,207,wishlist_add
578,217,wishlist_add
578,206,cart_add
578,208,wishlist_add
578,216,cart_add
578,73,R5
578,50,R5
578,195,cart_add
579,22,R5
579,207,R4
579,209,wishlist_add
579,200,R4
579,218,cart_add
579,9,wishlist_add
579,210,wishlist_add
579,198,cart_add
579,220,wishlist_add
579,206,wishlist_add
579,225,wishlist_add
579,206,R4
579,22,cart_add
579,57,R4
579,216,cart_add
579,22,wishlist_add
579,172,click
579,210,cart_add
579,214,click
579,9,cart_add
580,198,cart_add
580,207,R4
580,213,wishlist_add
580,263,click
580,218,wishlist_add
580,10,click
580,64,cart_add
580,58,wishlist_add
580,209,R4
580,206,R4
580,46,wishlist_add
580,64,wishlist_add
580,220,wishlist_add
580,50,R4
580,218,cart_add
580,197,wishlist_add
580,208,cart_add
580,218,R5
580,9,cart_add
580,210,cart_add
581,198,wishlist_add
581,220,R5
581,43,wishlist_add
581,73,R5
581,219,cart_add
581,64,cart_add
581,50,wishlist_add
581,217,wishlist_add
581,138,click
581,10,wishlist_add
581,57,R5
581,216,click
581,43,R5
581,43,cart_add
581,9,cart_add
581,199,cart_add
581,200,R4
581,211,wishlist_add
581,50,cart_add
581,218,wishlist_add
582,199,wishlist_add
582,57,cart_add
582,208,wishlist_add
582,211,wishlist_add
582,64,cart_add
582,216,R5
582,200,R4
582,219,R5
582,46,wishlist_add
582,220,R5
582,219,cart_add
582,46,cart_add
582,197,wishlist_add
582,57,R5
582,217,wishlist_add
582,215,click
582,89,click
582,197,cart_add
582,216,cart_add
582,64,wishlist_add
583,197,R5
583,215,click
583,199,cart_add
583,199,wishlist_add
583,217,wishlist_add
583,22,R5
583,43,R5
583,72,wishlist_add
583,218,cart_add
583,195,cart_add
583,221,wishlist_add
583,219,R5
583,208,wishlist_add
583,267,click
583,9,wishlist_add
583,209,R5
583,207,cart_add
583,64,cart_add
583,64,wishlist_add
583,50,cart_add
584,220,wishlist_add
584,57,wishlist_add
584,10,click
584,43,wishlist_add
584,57,R5
584,210,cart_add
584,208,cart_add
584,215,wishlist_add
584,217,cart_add
584,207,R4
584,196,wishlist_add
584,199,cart_add
584,220,R5
584,22,wishlist_add
584,206,R5
584,209,cart_add
584,259,click
584,195,R5
584,195,cart_add
584,209,wishlist_add
585,218,R5
585,43,R5
585,198,cart_add
585,218,wishlist_add
585,64,R5
585,196,cart_add
585,220,wishlist_add
585,216,R5
585,43,cart_add
585,57,cart_add
585,65,click
585,219,cart_add
585,217,click
585,211,wishlist_add
585,64,cart_add
585,224,wishlist_add
585,9,wishlist_add
585,43,wishlist_add
585,9,R4
585,217,wishlist_add
586,139,click
586,206,R5
586,207,wishlist_add
586,195,wishlist_add
586,197,wishlist_add
586,207,R5
586,46,cart_add
586,195,R4
586,195,cart_add
586,218,click
586,200,wishlist_add
586,46,R5
586,64,wishlist_add
586,199,cart_add
586,208,cart_add
586,22,cart_add
586,50,R5
586,206,wishlist_add
586,221,wishlist_add
586,73,cart_add
587,120,click
587,210,wishlist_add
587,213,wishlist_add
587,206,R4
587,73,cart_add
587,206,cart_add
587,210,cart_add
587,214,wishlist_add
587,9,cart_add
587,218,wishlist_add
587,199,wishlist_add
587,22,cart_add
587,64,click
587,217,wishlist_add
587,50,wishlist_add
587,196,cart_add
587,43,R5
587,219,R5
587,210,R5
587,198,R5
588,216,R4
588,216,wishlist_add
588,225,click
588,217,R4
588,220,R5
588,50,R4
588,195,wishlist_add
588,64,cart_add
588,216,wishlist_add
588,220,wishlist_add
588,19,click
588,73,cart_add
588,208,wishlist_add
588,9,cart_add
588,217,cart_add
588,64,R5
588,198,wishlist_add
588,219,wishlist_add
588,196,cart_add
588,195,cart_add
589,217,wishlist_add
589,64,R4
589,198,R5
589,218,R5
589,73,wishlist_add
589,165,click
589,199,R5
589,220,R4
589,210,cart_add
589,209,cart_add
589,219,wishlist_add
589,197,cart_add
589,199,wishlist_add
589,73,wishlist_add
589,216,cart_add
589,195,cart_add
589,213,click
589,9,wishlist_add
589,200,cart_add
589,57,wishlist_add
590,206,cart_add
590,199,R5
590,216,cart_add
590,9,R4
590,225,wishlist_add
590,197,cart_add
590,196,wishlist_add
590,198,R5
590,43,R5
590,195,cart_add
590,73,wishlist_add
590,73,cart_add
590,199,wishlist_add
590,195,wishlist_add
590,84,click
590,57,R4
590,9,wishlist_add
590,200,wishlist_add
590,207,cart_add
590,224,click
591,73,R5
591,10,wishlist_add
591,216,cart_add
591,199,wishlist_add
591,46,cart_add
591,218,wishlist_add
591,176,click
591,22,R5
591,198,R5
591,199,cart_add
591,220,wishlist_add
591,196,R4
591,195,cart_add
591,198,cart_add
591,197,wishlist_add
591,221,click
591,9,cart_add
591,211,wishlist_add
591,50,wishlist_add
591,195,R5
592,196,cart_add
592,220,wishlist_add
592,209,cart_add
592,217,R5
592,46,R5
592,219,cart_add
592,207,wishlist_add
592,223,wishlist_add
592,200,wishlist_add
592,218,wishlist_add
592,43,cart_add
592,216,R4
592,207,cart_add
592,29,click
592,197,wishlist_add
592,218,click
592,64,cart_add
592,197,R5
592,216,wishlist_add
592,209,R5
593,205,click
593,64,wishlist_add
593,199,R5
593,210,wishlist_add
593,9,wishlist_add
593,212,click
593,209,cart_add
593,217,R5
593,211,wishlist_add
593,57,cart_add
593,64,R5
593,22,cart_add
593,46,cart_add
593,208,wishlist_add
593,196,R5
593,208,cart_add
593,208,R5
593,57,wishlist_add
593,213,wishlist_add
593,197,cart_add
594,50,R4
594,22,cart_add
594,50,wishlist_add
594,196,wishlist_add
594,216,R5
594,197,R4
594,216,click
594,200,wishlist_add
594,264,click
594,207,R5
594,210,R5
594,64,wishlist_add
594,198,wishlist_add
594,197,cart_add
594,208,cart_add
594,195,cart_add
594,219,wishlist_add
594,220,wishlist_add
594,210,cart_add
594,220,cart_add
595,208,cart_add
595,197,R4
595,216,cart_add
595,196,cart_add
595,210,R5
595,210,wishlist_add
595,207,cart_add
595,195,wishlist_add
595,9,wishlist_add
595,219,wishlist_add
595,220,click
595,207,R5
595,43,R5
595,57,cart_add
595,207,wishlist_add
595,224,wishlist_add
595,223,wishlist_add
595,198,cart_add
595,199,R5
595,149,click
596,218,wishlist_add
596,207,cart_add
596,198,R5
596,196,wishlist_add
596,46,cart_add
596,73,wishlist_add
596,197,cart_add
596,195,R4
596,50,wishlist_add
596,57,cart_add
596,208,cart_add
596,196,cart_add
596,216,wishlist_add
596,134,click
596,22,R4
596,22,wishlist_add
596,9,R5
596,209,wishlist_add
596,196,R4
596,72,click
597,207,cart_add
597,22,R5
597,248,click
597,220,R5
597,22,cart_add
597,57,wishlist_add
597,46,wishlist_add
597,43,R5
597,195,wishlist_add
597,210,cart_add
597,64,R5
597,50,wishlist_add
597,219,wishlist_add
597,64,cart_add
597,197,wishlist_add
597,50,cart_add
597,216,click
597,208,cart_add
597,9,R5
597,208,wishlist_add
598,217,cart_add
598,9,wishlist_add
598,64,R5
598,209,wishlist_add
598,73,cart_add
598,186,click
598,58,click
598,22,R5
598,22,cart_add
598,198,wishlist_add
598,50,cart_add
598,22,wishlist_add
598,217,R5
598,57,cart_add
598,43,R5
598,214,wishlist_add
598,197,cart_add
598,219,wishlist_add
598,64,wishlist_add
598,73,R4
599,224,wishlist_add
599,197,cart_add
599,43,cart_add
599,206,R5
599,218,wishlist_add
599,9,R4
599,197,R4
599,217,wishlist_add
599,209,R5
599,73,wishlist_add
599,200,wishlist_add
599,50,R4
599,220,click
599,46,wishlist_add
599,198,cart_add
599,208,cart_add
599,46,cart_add
599,73,cart_add
599,188,click
599,196,wishlist_add
600,197,cart_add
600,207,cart_add
600,219,R4
600,208,R5
600,218,wishlist_add
600,50,cart_add
600,64,wishlist_add
600,43,wishlist_add
600,209,R5
600,211,wishlist_add
600,224,click
600,256,click
600,206,wishlist_add
600,219,cart_add
600,43,R5
600,200,wishlist_add
600,216,cart_add
600,46,cart_add
600,196,wishlist_add
600,198,R5
601,73,wishlist_add
601,196,R5
601,197,wishlist_add
601,198,R5
601,209,cart_add
601,57,cart_add
601,223,wishlist_add
601,255,click
601,46,R5
601,9,cart_add
601,218,cart_add
601,221,wishlist_add
601,10,click
601,200,R4
601,196,wishlist_add
601,208,R5
601,216,wishlist_add
601,46,cart_add
601,208,wishlist_add
601,206,cart_add
602,213,click
602,73,wishlist_add
602,36,click
602,218,R5
602,43,cart_add
602,197,cart_add
602,50,cart_add
602,196,wishlist_add
602,46,cart_add
602,50,R5
602,9,R5
602,197,wishlist_add
602,195,R4
602,225,wishlist_add
602,46,R5
602,50,wishlist_add
602,196,cart_add
602,219,cart_add
602,216,wishlist_add
602,72,wishlist_add
603,208,R5
603,197,R5
603,64,wishlist_add
603,73,cart_add
603,28,click
603,223,wishlist_add
603,197,wishlist_add
603,198,cart_add
603,221,click
603,46,wishlist_add
603,207,wishlist_add
603,198,R5
603,64,R4
603,208,cart_add
603,216,R4
603,209,cart_add
603,64,wishlist_add
603,43,wishlist_add
603,46,cart_add
603,197,cart_add
604,198,cart_add
604,73,wishlist_add
604,49,click
604,199,cart_add
604,218,wishlist_add
604,22,cart_add
604,200,cart_add
604,220,cart_add
604,197,R5
604,220,wishlist_add
604,50,R5
604,58,wishlist_add
604,207,wishlist_add
604,216,R5
604,206,R5
604,209,wishlist_add
604,73,R5
604,64,click
604,210,cart_add
604,219,wishlist_add
605,43,wishlist_add
605,199,R5
605,22,wishlist_add
605,197,wishlist_add
605,197,cart_add
605,196,cart_add
605,198,R5
605,9,R5
605,200,wishlist_add
605,73,wishlist_add
605,212,click
605,218,cart_add
605,196,R5
605,188,click
605,224,wishlist_add
605,207,cart_add
605,57,cart_add
605,46,R4
605,208,wishlist_add
605,22,cart_add
606,73,cart_add
606,206,R5
606,220,cart_add
606,219,wishlist_add
606,198,R5
606,57,cart_add
606,50,wishlist_add
606,205,click
606,200,wishlist_add
606,196,wishlist_add
606,199,wishlist_add
606,46,cart_add
606,22,cart_add
606,64,click
606,195,R5
606,73,wishlist_add
606,198,cart_add
606,214,wishlist_add
606,207,R4
606,200,R5
607,199,cart_add
607,50,wishlist_add
607,206,wishlist_add
607,90,click
607,57,cart_add
607,198,cart_add
607,196,R5
607,215,wishlist_add
607,209,wishlist_add
607,73,cart_add
607,220,wishlist_add
607,211,wishlist_add
607,198,R4
607,212,click
607,22,R4
607,216,cart_add
607,22,cart_add
607,216,wishlist_add
607,197,R5
607,46,R5
608,221,click
608,32,click
608,200,wishlist_add
608,195,wishlist_add
608,58,wishlist_add
608,200,R5
608,9,wishlist_add
608,195,cart_add
608,197,R4
608,219,cart_add
608,214,wishlist_add
608,43,R5
608,198,R4
608,198,cart_add
608,64,wishlist_add
608,195,R5
608,22,cart_add
608,207,wishlist_add
608,197,cart_add
608,217,cart_add
609,223,wishlist_add
609,218,click
609,197,cart_add
609,22,R5
609,46,cart_add
609,218,wishlist_add
609,219,cart_add
609,208,wishlist_add
609,198,R4
609,60,click
609,195,cart_add
609,220,wishlist_add
609,73,R4
609,9,R5
609,198,wishlist_add
609,199,cart_add
609,57,R4
609,198,cart_add
609,57,wishlist_add
609,217,wishlist_add
610,212,click
610,200,cart_add
610,43,cart_add
610,209,cart_add
610,57,wishlist_add
610,28,click
610,210,wishlist_add
610,46,cart_add
610,43,R5
610,200,wishlist_add
610,9,cart_add
610,214,wishlist_add
610,57,R5
610,207,cart_add
610,50,R5
610,218,wishlist_add
610,198,wishlist_add
610,220,R5
610,10,wishlist_add
610,198,R5
611,206,R4
611,241,click
611,46,wishlist_add
611,195,cart_add
611,198,R5
611,217,cart_add
611,64,wishlist_add
611,57,R4
611,213,wishlist_add
611,210,wishlist_add
611,219,cart_add
611,46,R5
611,43,wishlist_add
611,50,R5
611,73,cart_add
611,218,wishlist_add
611,200,cart_add
611,208,wishlist_add
611,64,cart_add
611,10,click
612,196,wishlist_add
612,206,cart_add
612,207,R5
612,57,cart_add
612,225,wishlist_add
612,217,wishlist_add
612,206,wishlist_add
612,73,R4
612,63,wishlist_add
612,210,R4
612,217,cart_add
612,9,R5
612,10,click
612,197,cart_add
612,50,cart_add
612,196,R5
612,208,cart_add
612,61,click
612,210,wishlist_add
612,207,wishlist_add
613,197,R5
613,220,cart_add
613,219,cart_add
613,224,wishlist_add
613,198,cart_add
613,218,click
613,58,wishlist_add
613,22,cart_add
613,198,wishlist_add
613,195,R5
613,217,R4
613,216,wishlist_add
613,43,R5
613,210,R5
613,43,wishlist_add
613,50,wishlist_add
613,197,wishlist_add
613,73,cart_add
613,191,click
613,218,cart_add
614,73,R4
614,210,wishlist_add
614,64,R5
614,209,R5
614,219,cart_add
614,46,cart_add
614,224,click
614,200,R5
614,223,wishlist_add
614,198,R5
614,9,cart_add
614,195,cart_add
614,196,cart_add
614,73,wishlist_add
614,220,cart_add
614,124,click
614,43,wishlist_add
614,200,wishlist_add
614,198,wishlist_add
614,196,wishlist_add
615,218,click
615,37,click
615,198,wishlist_add
615,196,cart_add
615,207,R4
615,72,wishlist_add
615,219,R4
615,220,cart_add
615,209,wishlist_add
615,220,wishlist_add
615,43,cart_add
615,221,wishlist_add
615,9,wishlist_add
615,216,cart_add
615,200,R5
615,217,cart_add
615,206,R5
615,198,cart_add
615,22,wishlist_add
615,220,R5
616,64,R4
616,43,cart_add
616,50,cart_add
616,195,wishlist_add
616,199,wishlist_add
616,218,R5
616,115,click
616,64,wishlist_add
616,207,R5
616,217,wishlist_add
616,197,R5
616,208,cart_add
616,217,wishlist_add
616,220,cart_add
616,217,cart_add
616,210,R4
616,211,click
616,208,wishlist_add
616,72,wishlist_add
616,209,cart_add
617,198,cart_add
617,225,wishlist_add
617,218,cart_add
617,64,cart_add
617,35,click
617,195,wishlist_add
617,218,R5
617,209,R5
617,207,R5
617,212,wishlist_add
617,213,click
617,196,wishlist_add
617,210,wishlist_add
617,208,cart_add
617,9,R5
617,219,cart_add
617,216,wishlist_add
617,198,wishlist_add
617,208,R5
617,207,cart_add
618,207,R5
618,50,cart_add
618,64,wishlist_add
618,64,wishlist_add
618,50,wishlist_add
618,43,cart_add
618,282,click
618,199,cart_add
618,213,wishlist_add
618,207,cart_add
618,46,R5
618,219,R5
618,196,wishlist_add
618,219,wishlist_add
618,216,cart_add
618,64,click
618,9,cart_add
618,43,R4
618,206,wishlist_add
618,195,R4
619,46,R5
619,217,cart_add
619,200,R5
619,220,cart_add
619,216,cart_add
619,198,cart_add
619,63,wishlist_add
619,220,R4
619,209,wishlist_add
619,9,wishlist_add
619,199,wishlist_add
619,209,R5
619,216,wishlist_add
619,63,click
619,210,R5
619,22,cart_add
619,72,wishlist_add
619,178,click
619,64,cart_add
619,46,wishlist_add
620,209,wishlist_add
620,200,cart_add
620,224,wishlist_add
620,208,cart_add
620,82,click
620,50,R5
620,46,cart_add
620,57,wishlist_add
620,57,R5
620,207,R5
620,9,wishlist_add
620,225,wishlist_add
620,213,click
620,9,cart_add
620,217,R4
620,219,wishlist_add
620,206,cart_add
620,216,R4
620,64,cart_add
620,200,wishlist_add
621,225,click
621,73,wishlist_add
621,64,cart_add
621,196,wishlist_add
621,50,cart_add
621,57,cart_add
621,206,R4
621,220,wishlist_add
621,218,R5
621,105,click
621,208,R5
621,198,cart_add
621,223,wishlist_add
621,200,cart_add
621,199,wishlist_add
621,50,wishlist_add
621,73,cart_add
621,46,R5
621,219,R5
621,206,wishlist_add
622,217,wishlist_add
622,64,click
622,198,R5
622,220,wishlist_add
622,209,cart_add
622,22,cart_add
622,207,wishlist_add
622,216,wishlist_add
622,196,cart_add
622,210,R5
622,197,wishlist_add
622,73,wishlist_add
622,200,cart_add
622,73,cart_add
622,37,click
622,22,R5
622,195,wishlist_add
622,207,R4
622,9,cart_add
622,209,R5
623,64,R5
623,197,wishlist_add
623,73,cart_add
623,64,wishlist_add
623,46,wishlist_add
623,248,click
623,197,R4
623,209,wishlist_add
623,224,wishlist_add
623,9,cart_add
623,219,wishlist_add
623,195,R5
623,63,click
623,57,wishlist_add
623,218,cart_add
623,206,cart_add
623,22,cart_add
623,208,R5
623,196,cart_add
623,217,R5
624,200,wishlist_add
624,22,wishlist_add
624,220,wishlist_add
624,198,R4
624,213,click
624,57,wishlist_add
624,88,click
624,209,wishlist_add
624,218,cart_add
624,73,wishlist_add
624,46,R5
624,195,R4
624,199,cart_add
624,64,cart_add
624,217,cart_add
624,218,wishlist_add
624,200,cart_add
624,209,R5
624,64,R5
624,50,cart_add
625,51,wishlist_add
625,180,R5
625,225,wishlist_add
625,225,click
625,40,click
625,179,R5
625,180,wishlist_add
625,54,cart_add
625,72,cart_add
625,58,R4
625,179,cart_add
625,185,wishlist_add
625,63,wishlist_add
625,45,R5
625,45,wishlist_add
625,63,cart_add
625,184,R5
625,51,cart_add
625,63,wishlist_add
625,221,cart_add
626,10,cart_add
626,185,R5
626,48,wishlist_add
626,72,cart_add
626,180,wishlist_add
626,225,wishlist_add
626,178,wishlist_add
626,58,R4
626,48,cart_add
626,178,cart_add
626,184,cart_add
626,180,cart_add
626,58,click
626,211,wishlist_add
626,54,wishlist_add
626,105,click
626,225,R5
626,224,R5
626,42,R5
626,224,wishlist_add
627,181,wishlist_add
627,221,wishlist_add
627,182,cart_add
627,10,wishlist_add
627,185,R5
627,72,wishlist_add
627,184,R5
627,63,cart_add
627,181,R4
627,185,cart_add
627,63,wishlist_add
627,259,click
627,179,R4
627,224,cart_add
627,223,R4
627,185,wishlist_add
627,223,cart_add
627,73,click
627,181,cart_add
627,10,wishlist_add
628,119,click
628,42,wishlist_add
628,45,R5
628,10,wishlist_add
628,51,R5
628,63,cart_add
628,211,wishlist_add
628,224,cart_add
628,182,cart_add
628,54,R5
628,224,wishlist_add
628,225,wishlist_add
628,219,wishlist_add
628,183,cart_add
628,51,cart_add
628,179,cart_add
628,181,wishlist_add
628,185,R5
628,216,click
628,58,R5
629,221,cart_add
629,221,wishlist_add
629,48,cart_add
629,58,wishlist_add
629,219,click
629,54,R5
629,45,R5
629,42,cart_add
629,72,wishlist_add
629,180,R5
629,181,R4
629,178,R4
629,224,cart_add
629,225,cart_add
629,215,wishlist_add
629,65,click
629,178,wishlist_add
629,58,cart_add
629,63,wishlist_add
629,223,wishlist_add
630,184,cart_add
630,54,cart_add
630,185,cart_add
630,183,R4
630,182,R5
630,224,wishlist_add
630,63,wishlist_add
630,225,wishlist_add
630,45,R5
630,178,R5
630,51,cart_add
630,182,wishlist_add
630,48,R5
630,64,click
630,51,wishlist_add
630,58,cart_add
630,221,wishlist_add
630,131,click
630,212,wishlist_add
630,179,cart_add
631,48,wishlist_add
631,10,cart_add
631,213,wishlist_add
631,223,wishlist_add
631,224,cart_add
631,63,R5
631,182,wishlist_add
631,54,R5
631,183,cart_add
631,180,R4
631,80,click
631,183,R5
631,58,cart_add
631,224,click
631,182,cart_add
631,45,wishlist_add
631,42,wishlist_add
631,51,R5
631,179,cart_add
631,185,wishlist_add
632,54,cart_add
632,224,wishlist_add
632,181,wishlist_add
632,225,wishlist_add
632,54,R5
632,179,R5
632,72,wishlist_add
632,180,cart_add
632,180,R4
632,72,cart_add
632,63,wishlist_add
632,103,click
632,72,R4
632,45,cart_add
632,10,wishlist_add
632,58,click
632,178,wishlist_add
632,184,cart_add
632,51,R5
632,185,cart_add
633,72,wishlist_add
633,179,cart_add
633,219,click
633,42,R5
633,185,wishlist_add
633,225,wishlist_add
633,83,click
633,182,wishlist_add
633,221,R5
633,181,wishlist_add
633,72,cart_add
633,225,R5
633,48,R4
633,10,cart_add
633,178,wishlist_add
633,54,R5
633,45,cart_add
633,219,wishlist_add
633,223,cart_add
633,185,cart_add
634,45,cart_add
634,179,cart_add
634,72,wishlist_add
634,42,R5
634,181,cart_add
634,221,R5
634,183,wishlist_add
634,179,wishlist_add
634,249,click
634,72,R5
634,183,R5
634,221,cart_add
634,224,click
634,184,R4
634,182,cart_add
634,10,wishlist_add
634,223,wishlist_add
634,63,wishlist_add
634,183,cart_add
634,219,wishlist_add
635,221,cart_add
635,182,wishlist_add
635,58,wishlist_add
635,42,cart_add
635,215,wishlist_add
635,180,cart_add
635,183,cart_add
635,72,click
635,224,wishlist_add
635,7,click
635,54,R5
635,183,R5
635,180,R5
635,179,wishlist_add
635,54,wishlist_add
635,51,cart_add
635,45,R5
635,214,wishlist_add
635,223,R5
635,58,cart_add
636,58,wishlist_add
636,182,R4
636,221,click
636,54,R5
636,54,cart_add
636,182,cart_add
636,58,cart_add
636,179,cart_add
636,218,wishlist_add
636,213,wishlist_add
636,91,click
636,178,wishlist_add
636,225,R5
636,181,cart_add
636,10,wishlist_add
636,51,R5
636,178,R4
636,181,wishlist_add
636,42,cart_add
636,223,wishlist_add
637,181,wishlist_add
637,161,click
637,225,cart_add
637,183,wishlist_add
637,178,cart_add
637,185,R5
637,214,wishlist_add
637,182,wishlist_add
637,72,cart_add
637,58,R5
637,73,wishlist_add
637,181,cart_add
637,178,wishlist_add
637,54,R4
637,213,click
637,182,R5
637,54,wishlist_add
637,183,R5
637,58,cart_add
637,42,cart_add
638,221,cart_add
638,45,R5
638,63,R4
638,224,wishlist_add
638,184,cart_add
638,179,wishlist_add
638,63,wishlist_add
638,167,click
638,10,cart_add
638,223,R5
638,51,R5
638,54,R5
638,51,wishlist_add
638,180,cart_add
638,10,click
638,185,cart_add
638,224,wishlist_add
638,42,wishlist_add
638,45,cart_add
638,225,wishlist_add
639,179,cart_add
639,72,R5
639,219,wishlist_add
639,180,wishlist_add
639,45,cart_add
639,182,R5
639,48,R5
639,63,wishlist_add
639,185,wishlist_add
639,183,R5
639,45,wishlist_add
639,173,click
639,221,wishlist_add
639,178,cart_add
639,45,R5
639,181,wishlist_add
639,218,click
639,185,cart_add
639,225,cart_add
639,181,cart_add
640,221,wishlist_add
640,63,cart_add
640,184,wishlist_add
640,211,click
640,45,wishlist_add
640,63,wishlist_add
640,178,R4
640,160,click
640,180,cart_add
640,57,wishlist_add
640,182,cart_add
640,10,R5
640,225,cart_add
640,221,R4
640,178,wishlist_add
640,178,cart_add
640,45,R5
640,184,R5
640,180,wishlist_add
640,185,cart_add
641,180,wishlist_add
641,42,cart_add
641,58,wishlist_add
641,63,wishlist_add
641,73,wishlist_add
641,78,click
641,54,wishlist_add
641,183,wishlist_add
641,181,cart_add
641,183,R5
641,185,cart_add
641,58,cart_add
641,10,wishlist_add
641,225,R4
641,51,R4
641,224,R5
641,223,cart_add
641,221,R4
641,221,cart_add
641,221,click
642,57,click
